순번,쉼터명칭,사용여부,도로명주소,지번주소,시설유형,시설면적,이용가능인원,운영시작일,운영종료일,평일개방여부,평일 개방시간,평일 종료시간,토요일개방여부,토요일 개방시간,토요일 종료시간,일요일 개방여부,일요일 개방시간,일요일 종료시간,공휴일 개방여부,공휴일 개방시간,공휴일 종료시간,경도,위도,비고,X좌표,Y좌표,야간개방
827,염창동주민센터,Y,서울특별시 강서구 양천로67가길 63,서울특별시 강서구 염창동 53-1,주민센터,"1,500.00",300,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8709109,37.5537464,,188593.4231,550477.1363,
828,염창어르신사랑방,Y,서울특별시 강서구 양천로73길 36,서울특별시 강서구 염창동 183,노인시설,77,15,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8736845,37.5517607,,188838.208,550256.4143,
829,염창강변어르신사랑방,Y,서울특별시 강서구 양천로77길 58-25 ,서울특별시 강서구 염창동 114-2,노인시설,116,23,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8759032,37.5515226,,189034.2273,550229.7269,
830,증미 어르신사랑방,Y,서울특별시 강서구 양천로 603-7 ,서울특별시 강서구 염창동 241-15,노인시설,97,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8657014,37.5557013,,188133.4108,550694.7519,
831,등촌1동 주민센터,Y,서울특별시 강서구 공항대로53가길 55,서울특별시 강서구 등촌동 642-1,주민센터,259,52,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8589082,37.5558314,,187533.1868,550710.0708,
832,등서 어르신사랑방,Y,서울특별시 강서구 화곡로68길 8,서울특별시 강서구 등촌동 639-2,노인시설,84,17,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.854568,37.559189,,187150.2649,551083.3093,
833,등촌어르신사랑방,Y,서울특별시 강서구 화곡로66길 186-12 ,서울특별시 강서구 등촌동 645-28,노인시설,142,28,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8624119,37.5537735,,187842.4381,550481.2093,
834,등촌2동 주민센터,Y,서울특별시 강서구 등촌로 143,서울특별시 강서구 등촌동 560-12,주민센터,248,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8625052,37.5426581,,187848.8781,549247.5209,
835,두보(하이츠)빌라,Y,서울특별시 강서구 등촌로39가길 42,서울특별시 강서구 등촌동 515-44,노인시설,22,21,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8579683,37.5457389,,187448.4452,549590.0486,
836,능안 어르신사랑방,Y,서울특별시 강서구 등촌로39마길 3,서울특별시 강서구 등촌동 517-1,노인시설,60,12,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8600937,37.5465037,,187636.3964,549674.6506,
837,등촌3동주민센터,Y,서울특별시 강서구 화곡로63길 96,서울특별시 강서구 등촌동 705-4,주민센터,158,32,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8479216,37.5588692,,186562.9602,551048.7446,
838,등촌11단지(아)어르신사랑방,Y,서울특별시 강서구 공항대로43길 39,서울특별시 강서구 등촌동 705-6,노인시설,109,33,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.849078,37.559206,,186665.1952,551085.9608,
839,등촌9종합사회복지관푸른경로당,Y,서울특별시 강서구 화곡로63가길 92,서울특별시 강서구 등촌동 704,노인시설,138,28,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8500886,37.5620466,,186754.9903,551401.0912,
840,등촌7단지어르신사랑방,Y,서울특별시 강서구 공항대로43길 104,서울특별시 강서구 등촌동 707,노인시설,74,15,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8522269,37.5603662,,186943.6208,551214.2873,
841,등촌6단지(아)어르신사랑방,Y,서울특별시 강서구 화곡로63가길 18,서울특별시 강서구 등촌동 705,노인시설,63.47,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8481806,37.5599827,,186586.0441,551172.2931,
842,등촌4단지(아)경로당,Y,서울특별시 강서구 공항대로39길 59,서울특별시 강서구 등촌동 690,노인시설,184,37,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8431402,37.5615437,,186140.99,551346.2771,
843,등촌주공1단지어르신사랑방,Y,서울특별시 강서구 강서로68길 36,서울특별시 강서구 등촌동 687,노인시설,209,42,2024-11-15,2025-03-15,Y,10:00:00,15:00:00,N,,,N,,,N,,,126.8423691,37.5650614,,186073.5159,551736.8147,
844,화곡1동 주민센터,Y,서울특별시 강서구 곰달래로 79,서울특별시 강서구 화곡동 425-4,주민센터,249,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8415696,37.5304289,,185996.4037,547893.14,
845,곰달래어르신사랑방,Y,서울특별시 강서구 월정로20길 38,서울특별시 강서구 화곡동 922-10,노인시설,91,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8407227,37.529633,,185921.397,547804.9313,
846,공원어르신사랑방,Y,서울특별시 강서구 가로공원로77길 30,서울특별시 강서구 화곡동 379-32,노인시설,243,49,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8385209,37.5380244,,185728.3777,548736.6061,
847,구립예촌 어르신사랑방,Y,서울특별시 강서구 곰달래로 83-1 ,서울특별시 강서구 화곡동 425-9,노인시설,376,75,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.842165,37.5304029,,186049.0261,547890.1658,
848,화곡2동주민센터,Y,서울특별시 강서구 곰달래로37길 13,서울특별시 강서구 화곡동 860-4,주민센터,"1,333.00",267,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.854548,37.5318516,,187143.8039,548049.189,
849,골안말 어르신사랑방,Y,서울특별시 강서구 곰달래로45길 17,서울특별시 강서구 화곡동 865-1,노인시설,138,28,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.856048,37.5333119,,187276.6339,548211.0604,
850,하마터 어르신사랑방,Y,서울특별시 강서구 곰달래로36길 22,서울특별시 강서구 화곡동 883-3,노인시설,152,30,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8537633,37.5300881,,187074.1416,547853.5697,
851,수명 어르신사랑방,Y,서울특별시 강서구 화곡로15길 18,서울특별시 강서구 화곡동 1044-31,노인시설,96,19,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,126.834343,37.5408687,,185359.6882,549052.9312,
852,푸른 어르신사랑방,Y,서울특별시 강서구 강서로45다길 74,서울특별시 강서구 화곡동 1016-34,노인시설,90,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8347482,37.5446583,,185396.2379,549473.4682,
853,화곡4동주민센터,Y,서울특별시 강서구 곰달래로57가길 26,서울특별시 강서구 화곡동 809-3,주민센터,"1,327.00",265,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8607325,37.5346082,,187690.8922,548354.3104,
854,무지개 어르신사랑방,Y,서울특별시 강서구 곰달래로57가길 19,서울특별시 강서구 화곡동 810-6,노인시설,197,39,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8608809,37.5340486,,187703.9166,548292.1822,
855,신곡 어르신사랑방,Y,서울특별시 강서구 곰달래로49길 130,서울특별시 강서구 화곡동 466-9,노인시설,517,103,2024-11-15,2025-03-15,Y,10:00:00,15:00:00,N,,,N,,,N,,,126.8544826,37.5366873,,187138.8538,548585.9015,
856,화친 어르신사랑방,Y,서울특별시 강서구 강서로8길 203,서울특별시 강서구 화곡동 792-9,노인시설,96,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8594132,37.5311046,,187573.705,547965.6273,
857,화곡본동 주민센터,Y,서울특별시 강서구 초록마을로5길 29,서울특별시 강서구 화곡동 46-148,주민센터,372,74,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8476296,37.5440288,,186534.4906,549401.6785,
858,거성경로당,Y,서울특별시 강서구 초록마을로 65,서울특별시 강서구 화곡동 50-120,노인시설,59,22,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8499746,37.5427671,,186741.5032,549261.3117,
859,봉제 어르신사랑방,Y,,서울특별시 강서구 화곡동 산 47-16,노인시설,90,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8517011,37.5457427,,186894.6037,549591.3255,
860,초록동 어르신사랑방,Y,서울특별시 강서구 초록마을로14길 36,서울특별시 강서구 화곡동 55-79,노인시설,431,86,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,Y,13:00:00,17:00:00,Y,13:00:00,17:00:00,Y,13:00:00,17:00:00,126.8484604,37.5411212,,186607.3913,549078.8513,
861,화촌어르신사랑방,Y,서울특별시 강서구 까치산로4길 30-21 ,서울특별시 강서구 화곡동 105-382,노인시설,194,39,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8445,37.5407,,186257.3057,549032.6746,
862,강서구청 ,Y,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,기타,45,13,2025-01-24,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8496037,37.550889,한파특보 발효시 24시간 운영,186710.1669,550162.7977,
863,화곡6동주민센터,Y,서울특별시 강서구 공항대로46길 105,서울특별시 강서구 화곡동 980-19,주민센터,316,63,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8509,37.550775,,186824.695,550149.9626,
864,우장산 어르신사랑방,Y,서울특별시 강서구 화곡로53길 56-10 ,서울특별시 강서구 화곡동 994-5,노인시설,91,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8464445,37.552023,,186431.2083,550289.1095,
865,중앙어르신사랑방,Y,서울특별시 강서구 화곡로44가길 52-4 ,서울특별시 강서구 화곡동 978-18,노인시설,90,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8489572,37.5497762,,186652.8402,550039.3817,
866,연지어르신사랑방,Y,서울특별시 강서구 화곡로58길 30-7 ,서울특별시 강서구 화곡동 1121-19,노인시설,197,39,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.852599,37.5524298,,186975.1161,550333.389,
867,화곡8동 주민센터,Y,서울특별시 강서구 곰달래로25길 45,서울특별시 강서구 화곡동 341-4,주민센터,309,62,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8483058,37.5327177,,186592.2237,548146.1871,
868,안골어르신사랑방,Y,서울특별시 강서구 강서로18아길 15-9 ,서울특별시 강서구 화곡동 155-1,노인시설,122,24,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8507451,37.5360294,,186808.4093,548513.4004,
869,약수어르신사랑방,Y,서울특별시 강서구 초록마을로32길 32,서울특별시 강서구 화곡동 409-84,노인시설,93,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8475012,37.5380028,,186522.0588,548732.8837,
870,화곡 어르신사랑방,Y,서울특별시 강서구 강서로12길 15-10 ,서울특별시 강서구 화곡동 341-41,노인시설,223,45,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8477528,37.532109,,186543.2364,548078.7078,
871,화곡일심어르신사랑방,Y,서울특별시 강서구 곰달래로30길 14,서울특별시 강서구 화곡동 878-3,노인시설,92.52,28,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8514336,37.5302272,,186868.2437,547869.3308,
872,가양1동 주민센터,Y,서울특별시 강서구 허준로 30,서울특별시 강서구 가양동 1462-3,주민센터,"2,388.00",478,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8446542,37.5695181,,186276.2193,552231.1206,
873,가양어르신사랑방,Y,서울특별시 강서구 양천로47나길 48-6 ,서울특별시 강서구 가양동 236-4,노인시설,134,27,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8400207,37.5723268,,185867.4105,552543.5408,
874,마곡 어르신사랑방,Y,서울특별시 강서구 양천로30길 20,서울특별시 강서구 마곡동 326-32,노인시설,190,38,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8226,37.5723,,184328.457,552543.3291,
875,성재정어르신사랑방,Y,서울특별시 강서구 강서로74길 11,서울특별시 강서구 등촌동 747,노인시설,257,51,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8419138,37.5677714,,186033.7967,552037.6609,
876,후포어르신사랑방,Y,서울특별시 강서구 양천로47길 104,서울특별시 강서구 마곡동 5-37,노인시설,286,57,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.837054,37.574903,,185605.8275,552829.9198,
877,가양2동주민센터,Y,서울특별시 강서구 허준로 93,서울특별시 강서구 가양동 1472-4,주민센터,"1,953.00",391,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8512612,37.5673814,,186859.5293,551993.0273,
878,가양4단지어르신사랑방,Y,서울특별시 강서구 양천로57길 37,서울특별시 강서구 가양동 1478,노인시설,226,45,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.852597,37.5646525,,186977.0668,551689.9651,
879,가양5종합사회복지관장수경로당,Y,서울특별시 강서구 양천로57길 36,서울특별시 강서구 가양동 1481,노인시설,164,33,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8534714,37.5642549,,187054.2506,551645.7154,
880,가양3동주민센터,Y,서울특별시 강서구 허준로 202,서울특별시 강서구 가양동 1488-1,주민센터,478,96,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.86054,37.561058,,187678.2327,551289.9466,
881,가양9-1단지(아)어르신사랑방,Y,서울특별시 강서구 허준로 224,서울특별시 강서구 가양동 1489,노인시설,79,24,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8616388,37.5600819,,187775.156,551181.4675,
882,가양8단지(아)어르신사랑방,Y,서울특별시 강서구 허준로 176,서울특별시 강서구 가양동 1482,노인시설,138.6,42,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8569636,37.562133,,187362.427,551409.7339,
883,가양7종합사회복지관정우경로당,Y,서울특별시 강서구 허준로 209,서울특별시 강서구 가양동 1486,노인시설,94,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.861331,37.561876,,187748.2542,551380.6317,
884,발산1동 주민센터,Y,서울특별시 강서구 강서로47길 54,서울특별시 강서구 내발산동 681-5,주민센터,423,85,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8331316,37.553107,,185255.0387,550411.4255,
885,발음어르신경로당,Y,서울특별시 강서구 강서로47길 61-21 ,서울특별시 강서구 내발산동 697,노인시설,90,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8331841,37.552047,,185259.469,550293.7698,
886,신광명 어르신사랑방,Y,서울특별시 강서구 남부순환로19길 105,서울특별시 강서구 외발산동 221-1,노인시설,260,52,2024-11-15,2025-03-15,Y,11:00:00,17:00:00,N,,,N,,,N,,,126.822902,37.546867,,184349.8171,549720.5134,
887,우장산동주민센터,Y,서울특별시 강서구 우현로 34,서울특별시 강서구 화곡동 1159-4,주민센터,699,140,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.841791,37.548234,,186019.298,549869.2575,
888,화곡3동주민센터,Y,서울특별시 강서구 강서로33가길 17,서울특별시 강서구 화곡동 1050-3,주민센터,315,63,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8384421,37.5425588,,185722.278,549239.8816,
889,원당어르신사랑방,Y,서울특별시 강서구 강서로52길 72,서울특별시 강서구 내발산동 650,노인시설,96,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8420979,37.5574128,,186048.1295,550887.9498,
890,봉바위어르신사랑방,Y,서울특별시 강서구 강서로34길 34,서울특별시 강서구 화곡동 1061-36,노인시설,90,18,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.841371,37.543202,,185981.2409,549310.8284,
891,공항동 주민센터,Y,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28,주민센터,"1,045.00",209,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8100389,37.5588443,,183215.7878,551052.0712,
892,공항 어르신사랑방,Y,서울특별시 강서구 공항대로2가길 5-3 ,서울특별시 강서구 공항동 51-50,노인시설,97,20,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8090426,37.5603833,,183128.1056,551223.0606,
893,공항동부어르신사랑방,Y,서울특별시 강서구 공항대로8길 33-9 ,서울특별시 강서구 공항동 41-68,노인시설,147,29,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8128315,37.5595668,,183462.6908,551131.7653,
894,다솔 어르신사랑방,Y,서울특별시 강서구 방화대로6길 24-3 ,서울특별시 강서구 공항동 1361-1,노인시설,349,70,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,Y,13:00:00,17:00:00,Y,13:00:00,17:00:00,Y,13:00:00,17:00:00,126.8181688,37.5548175,,183933.2497,550603.723,
895,산우물어르신사랑방,Y,서울특별시 강서구 방화대로21가길 18,서울특별시 강서구 공항동 2-91,노인시설,167,33,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8146671,37.5637265,,183625.7861,551593.1221,
896,장미어르신사랑방,Y,서울특별시 강서구 방화대로7다길 35-20 ,서울특별시 강서구 공항동 668,노인시설,110,22,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8137981,37.5568565,,183547.4991,550830.7841,
897,방화1동 주민센터,Y,서울특별시 강서구 방화대로 330,서울특별시 강서구 마곡동 733-2,주민센터,622,124,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8170195,37.5703452,,183835.0519,552327.3141,
898,대한항공정우회,Y,서울특별시 강서구 양천로24길 108,서울특별시 강서구 방화동 246-36,노인시설,14,34,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8151908,37.5685206,,183673.1016,552125.1206,
899,방화동부어르신사랑방,Y,서울특별시 강서구 양천로28길 12-9 ,서울특별시 강서구 마곡동 1237,노인시설,99,20,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8199036,37.572525,,184090.3043,552568.7546,
900,방화구립어르신사랑방,Y,서울특별시 강서구 방화대로37길 47-5 ,서울특별시 강서구 방화동 262-7,노인시설,116,23,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8139,37.5698,,183559.3475,552267.3444,
901,복종어르신사랑방,Y,서울특별시 강서구 양천로7길 11,서울특별시 강서구 방화동 494-3,노인시설,96,19,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8077332,37.5734111,,183015.3728,552669.2319,
902,방화일심어르신사랑방,Y,서울특별시 강서구 방화대로 297-9 ,서울특별시 강서구 방화동 217-159,노인시설,199,40,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8160011,37.5668749,,183744.3297,551942.3264,
903,방화2동 주민센터,Y,서울특별시 강서구 개화동로21길 52,서울특별시 강서구 방화동 850,주민센터,180,36,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,126.8054,37.5715,,182808.8211,552457.546,
904,방화11종합사회복지관경로당,Y,서울특별시 강서구 개화동로21길 4,서울특별시 강서구 방화동 851,노인시설,123,25,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.806,37.5694,,182861.3446,552224.3605,
905,내촌어르신사랑방,Y,서울특별시 강서구 개화동로13길 12-8 ,서울특별시 강서구 개화동 551-34,노인시설,127,25,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.80158,37.5774711,,182472.7572,553120.9758,
906,방화 어르신사랑방,Y,서울특별시 강서구 개화동로23길 26,서울특별시 강서구 방화동 648-23,노인시설,180,36,2024-11-15,2025-03-15,Y,10:00:00,17:00:00,N,,,N,,,N,,,126.8070831,37.5666716,,182956.408,551921.3425,
