"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1156068000","001","구립신길6동경로당","서울특별시 영등포구 대방천로 193","","95.00","30","","20240520","20240930","126.912418","37.499168","192255.436035","544415.385560"
"2025","1156069000","099","마을서랍 마을도서관","서울특별시 영등포구 여의대방로43길 10","","39.00","18","","20240520","20240930","126.921426","37.506445","193052.620384","545222.280252"
"2025","1156069000","005","신길7동 주민센터","서울특별시 영등포구 여의대방로43길 10","","2,644.50","30","","20240520","20240930","126.921419","37.506324","193052.025659","545208.906783"
"2025","1156069000","001","래미안에스티움2경로당","서울특별시 영등포구 신풍로 77","","96.85","29","","20240520","20240930","126.913003","37.500800","192307.288682","544596.424129"
"2025","1156069000","001","구립신길7동경로당","서울특별시 영등포구 여의대방로43길 10","","314.00","54","","20240520","20240930","126.921408","37.506425","193051.062450","545220.150597"
"2025","1156071000","099","대림1동 작은도서관","서울특별시 영등포구 디지털로 441","","182.00","30","","20240520","20240930","126.905908","37.495456","191679.332547","544003.901839"
"2025","1156070000","005","대림1동 주민센터","서울특별시 영등포구 디지털로 441","","1,853.80","30","","20240520","20240930","126.905935","37.495477","191681.757936","544006.285637"
"2025","1156070000","001","구립대림1동경로당","서울특별시 영등포구 디지털로 441","","251.00","30","","20240520","20240930","126.905935","37.495477","191681.757936","544006.285637"
"2025","1156070000","001","구립영인경로당","서울특별시 영등포구 도림로58길 11","","132.00","65","","20240520","20240930","126.902725","37.496064","191397.988871","544071.701294"
"2025","1156071000","099","서울디지털동행플라자 서남센터","서울특별시 영등포구 디지털로37나길 21","","825.00","80","","20240603","20240930","126.899624","37.491532","191123.221904","543569.029585"
"2025","1156071000","099","대림2동 작은도서관","서울특별시 영등포구 대림로23길 25","","68.00","16","","20240520","20240930","126.898100","37.492600","190988.556867","543687.697350"
"2025","1156071000","005","대림2동 주민센터","서울특별시 영등포구 대림로23길 25","","80.00","24","","20240520","20240930","126.898229","37.492712","190999.978319","543700.115546"
"2025","1156071000","001","구립다사랑경로당","서울특별시 영등포구 대림로23가길 5","","192.00","30","","20240520","20240930","126.899211","37.492811","191086.832344","543711.009819"
"2025","1156071000","001","구립큰숲경로당","서울특별시 영등포구 대림로7길 11-13 ","","253.70","80","","20240520","20240930","126.904388","37.488763","191544.225151","543261.257205"
"2025","1156071000","001","구립행복경로당","서울특별시 영등포구 디지털로53길 6-10 ","","201.00","61","","20240520","20240930","126.901501","37.491232","191289.118536","543535.569333"
"2025","1156071000","001","구립대동경로당","서울특별시 영등포구 대림로21길 5","","63.00","36","","20240520","20240930","126.900801","37.492719","191227.458151","543700.694024"
"2025","1156072000","005","대림3동 주민센터","서울특별시 영등포구 대림로 197","","300.00","20","","20240520","20240930","126.898040","37.498280","190983.933672","544318.109237"
"2025","1156072000","001","구립원지경로당","서울특별시 영등포구 도림로47길 28","","92.40","50","","20240520","20240930","126.899600","37.497700","191121.811920","544253.588461"
"2025","1156072000","001","구립대림3동경로당","서울특별시 영등포구 대림로41길 12","","280.00","50","","20240520","20240930","126.895832","37.501054","190789.035310","544626.190081"
"2025","1156072000","001","구립동심경로당","서울특별시 영등포구 대림로35길 7","","132.00","60","","20240520","20240930","126.897339","37.498751","190922.002945","544370.396027"
"2025","1156072000","001","구립신우경로당","서울특별시 영등포구 가마산로47길 13","","82.00","35","","20240520","20240930","126.899100","37.503600","191078.299840","544908.459595"
"2025","1156072000","001","구립두암경로당","서울특별시 영등포구 도림로31길 14-1 ","","114.00","68","","20240520","20240930","126.895541","37.493661","190762.340213","543805.724804"
"2025","1159051000","099","동작자원봉사센터","서울특별시 동작구 만양로3길 14","","230.00","20","","20240807","20240930","126.946912","37.508068","195306.130788","545400.935960"
"2025","1159051000","001","한신휴플러스아파트 101동 경로당","서울특별시 동작구 매봉로 99","","33.26","33","","20240520","20240930","126.949975","37.509008","195577.074984","545505.082224"
"2025","1159051000","005","노량진1동주민센터","서울특별시 동작구 노량진로 190","","547.93","50","","20240520","20240930","126.946721","37.512951","195289.603249","545942.885104"
"2025","1159051000","001","대한경로당","서울특별시 동작구 노량진로14길 44","","67.60","50","","20240520","20240930","126.942666","37.511709","194930.998292","545805.249636"
"2025","1159051000","001","노량진1동경로당","서울특별시 동작구 만양로 77","","249.00","50","","20240520","20240930","126.944615","37.510390","195103.252945","545658.754215"
"2025","1159051000","001","충신경로당","서울특별시 동작구 노량진로28길 31","","132.00","60","","20240520","20240930","126.955877","37.511756","196098.998077","545809.747545"
"2025","1159057000","001","한마음경로당","서울특별시 동작구 만양로4길 38","","115.50","29","주소지 : 노량진1동(본동) 관리 : 상도1동","20240520","20240930","126.950237","37.508243","195600.168238","545420.153641"
"2025","1159057000","001","본동에스에이치빌아파트 경로당","서울특별시 동작구 노량진로22길 60","","71.97","40","","20240520","20240930","126.949792","37.510776","195560.999735","545701.249679"
"2025","1159052000","005","노량진2동주민센터","서울특별시 동작구 장승배기로19길 48","","943.00","50","","20240520","20240930","126.937353","37.508519","194460.996129","545451.499833"
"2025","1159052000","001","백송경로당","서울특별시 동작구 노량진로6길 50-14 ","","163.63","40","","20240520","20240930","126.935431","37.510505","194291.248302","545672.002029"
"2025","1159052000","099","동작구청 민원여권과","서울특별시 동작구 장승배기로 161","","231.00","50","","20240520","20240930","126.939470","37.512404","194648.501930","545882.496165"
"2025","1159053000","002","상도은빛복지관","서울특별시 동작구 매봉로 36","","148.00","45","","20240520","20240930","126.951311","37.506508","195695.035949","545227.552293"
"2025","1159053000","099","김영삼도서관","서울특별시 동작구 매봉로 1","","6,045.90","245","","20240520","20240930","126.950020","37.505555","195580.779377","545121.852497"
"2025","1159053000","005","상도1동주민센터","서울특별시 동작구 상도로53길 9","","624.00","50","","20240520","20240930","126.953069","37.498122","195850.001440","544296.746688"
"2025","1159053000","001","상도1동경로당","서울특별시 동작구 상도로38길 86","","155.22","39","","20240520","20240930","126.948221","37.500362","195421.467414","544545.593525"
"2025","1159053000","001","터널경로당","서울특별시 동작구 매봉로 36","","39.00","31","","20240520","20240930","126.951311","37.506519","195695.001202","545228.750973"
"2025","1159053000","001","상도에스에이치빌아파트 경로당","서울특별시 동작구 상도로53길 70","","230.73","58","","20240520","20240930","126.953631","37.501055","195899.858151","544622.224844"
"2025","1159053000","001","청송경로당","서울특별시 동작구 상도로52길 23","","192.72","48","","20240520","20240930","126.951011","37.497211","195668.000061","544195.752437"
"2025","1159053000","001","고경경로당","서울특별시 동작구 상도로53길 27","","206.16","52","","20240520","20240930","126.953415","37.499780","195880.644240","544480.670310"
"2025","1159053000","002","상도종합사회복지관","서울특별시 동작구 상도로39가길 7","","405.60","30","","20240520","20240930","126.949693","37.502493","195551.746614","544782.003100"
"2025","1159054000","005","상도2동주민센터","서울특별시 동작구 상도로 211","","636.00","50","","20240520","20240930","126.942331","37.505495","194901.001880","545115.504375"
"2025","1159054000","001","상도2동경로당","서울특별시 동작구 양녕로36길 13","","346.33","80","","20240520","20240930","126.946193","37.502219","195242.250423","544751.752719"
"2025","1159054000","001","낙원경로당","서울특별시 동작구 상도로30길 73","","177.82","60","","20240520","20240930","126.944846","37.503957","195123.249083","544944.750562"
"2025","1159054000","001","장수경로당","서울특별시 동작구 상도로15길 76","","235.71","80","","20240520","20240930","126.935392","37.503709","194287.282322","544917.713262"
"2025","1159054000","001","래미안1차108동아파트경로당","서울특별시 동작구  등용로  37   (상도동, 상도동래미안1차아파트)","","113.00","60","","20240520","20240930","126.933046","37.505262","194079.995633","545090.254562"
"2025","1159055000","005","상도3동주민센터","서울특별시 동작구 성대로2길 11","","408.63","50","","20240520","20240930","126.931341","37.499206","193928.750475","544418.247506"
"2025","1159055000","001","상도3동경로당","서울특별시 동작구 국사봉1길 221-7 ","","124.25","40","","20240520","20240930","126.936331","37.493452","194369.504267","543779.251657"
"2025","1159055000","001","성대경로당","서울특별시 동작구 상도로13길 16","","180.15","59","","20240520","20240930","126.930276","37.501274","193834.746329","544647.749193"
